DATE	BAMLC0A2CAA	BAMLC0A2CAAEY	BAMLC0A4CBBB	BAMLC0A4CBBBEY	BAMLH0A0HYM2	BAMLHE00EHYIOAS	NASDAQCOM	VIXCLS	WILL5000IND	WILL5000INDFC	WILL5000PR	WILLLRGCAP	WILLSMLCAP
2006-10-12	0.66	5.47	1.27	6.10	3.22	2.71	2346.180000	11.09	48.83	48.87	13628.72	32287.09	42314.86
2006-10-13	0.66	5.50	1.27	6.12	3.19	2.68	2357.290000	10.75	48.97	49.01	13667.52	32361.67	42571.43
2006-10-16	0.66	5.48	1.27	6.10	3.18	2.59	2363.840000	11.09	49.15	49.20	13717.75	32456.50	42931.99
2006-10-17	0.66	5.47	1.27	6.08	3.19	2.61	2344.950000	11.73	48.94	48.99	13660.21	32330.28	42654.80
2006-10-18	0.66	5.46	1.26	6.07	3.18	2.59	2337.150000	11.34	48.99	49.04	13671.40	32371.96	42583.59
2006-10-19	0.66	5.48	1.26	6.09	3.17	2.57	2340.940000	10.90	49.06	49.11	13690.51	32403.98	42755.66
2006-10-20	0.66	5.48	1.25	6.08	3.17	2.55	2342.300000	10.63	49.04	49.09	13685.56	32421.68	42492.65
2006-10-23	0.66	5.52	1.25	6.12	3.14	2.51	2355.560000	11.08	49.31	49.38	13760.20	32616.08	42602.58
2006-10-24	0.65	5.52	1.25	6.12	3.15	2.51	2344.840000	10.78	49.33	49.40	13766.06	32627.00	42665.95
2006-10-25	0.66	5.48	1.25	6.08	3.19	2.50	2356.590000	10.66	49.52	49.58	13820.65	32747.18	42925.53
2006-10-26	0.66	5.42	1.25	6.02	3.21	2.48	2379.100000	10.56	49.83	49.91	13907.16	32936.37	43329.49
2006-10-27	0.66	5.37	1.25	5.98	3.23	2.49	2350.620000	10.80	49.40	49.47	13784.36	32659.59	42856.66
2006-10-30	0.65	5.37	1.25	5.97	3.21	2.49	2363.770000	11.20	49.44	49.52	13795.85	32672.43	43034.98
2006-10-31	0.66	5.31	1.26	5.91	3.29	2.53	2366.710000	11.10	49.43	49.50	13791.73	32677.00	42882.92
2006-11-01	0.67	5.26	1.26	5.85	3.30	2.59	2334.350000	11.51	49.01	49.08	13673.22	32435.13	42235.19
2006-11-02	0.66	5.29	1.25	5.88	3.24	2.55	2334.020000	11.42	48.99	49.05	13663.75	32428.11	42168.94
2006-11-03	0.65	5.41	1.23	5.99	3.12	2.49	2330.790000	11.16	48.94	49.00	13648.88	32375.76	42271.29
2006-11-06	0.65	5.40	1.23	5.98	3.13	2.45	2365.950000	11.16	49.51	49.58	13807.14	32745.52	42840.83
2006-11-07	0.66	5.36	1.23	5.93	3.14	2.46	2375.880000	11.09	49.61	49.68	13835.35	32814.28	42924.67
2006-11-08	0.65	5.33	1.23	5.90	3.15	2.44	2384.940000	10.75	49.77	49.84	13876.54	32905.20	43171.05
2006-11-09	0.65	5.33	1.22	5.90	3.13	2.46	2376.010000	11.01	49.50	49.58	13799.64	32739.25	42840.52
2006-11-10	0.66	5.30	1.22	5.86	3.15	2.48	2389.720000	10.79	49.63	49.72	13835.02	32802.26	43139.19
2006-11-13	0.65	5.31	1.22	5.87	3.12	2.46	2406.380000	10.86	49.77	49.86	13870.77	32887.65	43306.75
2006-11-14	0.65	5.28	1.22	5.84	3.13	2.47	2430.660000	10.50	50.14	50.24	13971.84	33100.21	43899.78
2006-11-15	0.65	5.34	1.21	5.90	3.05	2.41	2442.750000	10.31	50.32	50.43	14020.10	33198.72	44247.52
2006-11-16	0.65	5.38	1.21	5.93	2.99	2.41	2449.060000	10.16	50.40	50.51	14041.90	33264.56	44196.70
2006-11-17	0.65	5.32	1.22	5.88	3.06	2.40	2445.860000	10.05	50.43	50.54	14050.20	33299.06	44100.16
2006-11-20	0.65	5.31	1.21	5.87	3.07	2.41	2452.720000	9.97	50.45	50.56	14055.01	33301.42	44210.54
2006-11-21	0.65	5.29	1.21	5.85	3.13	2.40	2454.840000	9.90	50.56	50.68	14085.02	33368.77	44357.70
2006-11-22	0.65	5.28	1.22	5.84	3.14	2.43	2465.980000	10.14	50.69	50.82	14121.24	33459.46	44467.25
2006-11-23	0.65	5.28	1.22	5.84	3.14	2.45	.	.	.	.	.	.	.
2006-11-24	0.65	5.26	1.22	5.82	3.15	2.48	2460.260000	10.73	50.55	50.69	14081.24	33352.26	44465.13
2006-11-27	0.65	5.26	1.22	5.81	3.17	2.45	2405.920000	12.30	49.79	49.91	13868.82	32886.71	43466.73
2006-11-28	0.65	5.22	1.22	5.79	3.22	2.50	2412.610000	11.62	49.96	50.07	13913.86	33003.05	43584.25
2006-11-29	0.64	5.23	1.22	5.80	3.15	2.46	2432.230000	10.83	50.47	50.57	14049.68	33329.79	44098.06
2006-11-30	0.65	5.17	1.23	5.75	3.20	2.52	2431.770000	10.91	50.55	50.65	14071.65	33370.28	44266.14
2006-12-01	0.65	5.12	1.24	5.71	3.21	2.53	2413.210000	11.66	50.41	50.51	14034.62	33291.84	44069.80
2006-12-04	0.64	5.11	1.23	5.71	3.20	2.52	2448.390000	11.23	50.91	51.01	14170.92	33588.29	44746.21
2006-12-05	0.64	5.11	1.23	5.71	3.14	2.49	2452.380000	11.27	51.10	51.21	14223.79	33718.10	44888.82
2006-12-06	0.63	5.16	1.22	5.75	3.07	2.46	2445.860000	11.33	51.06	51.17	14209.29	33690.70	44851.40
2006-12-07	0.63	5.15	1.21	5.74	3.05	2.39	2427.690000	12.67	50.85	50.96	14152.11	33556.12	44655.29
2006-12-08	0.63	5.23	1.21	5.81	3.00	2.37	2437.360000	12.07	50.93	51.04	14173.06	33612.06	44674.27
2006-12-11	0.63	5.21	1.21	5.78	3.02	2.34	2442.860000	10.71	51.02	51.13	14199.42	33684.59	44675.04
2006-12-12	0.63	5.17	1.22	5.76	3.06	2.34	2431.600000	10.65	50.93	51.04	14174.38	33648.35	44408.69
2006-12-13	0.62	5.25	1.21	5.84	3.00	2.33	2432.410000	10.18	51.00	51.10	14189.26	33693.05	44433.66
2006-12-14	0.63	5.28	1.22	5.87	3.00	2.30	2453.850000	9.97	51.41	51.51	14303.78	33977.76	44716.20
2006-12-15	0.63	5.27	1.22	5.87	2.98	2.29	2457.200000	10.05	51.45	51.54	14314.37	34014.50	44652.55
2006-12-18	0.63	5.26	1.22	5.86	2.99	2.27	2435.570000	10.60	51.21	51.30	14246.91	33890.67	44138.45
2006-12-19	0.63	5.27	1.22	5.87	2.98	2.26	2429.550000	10.30	51.30	51.38	14272.34	33961.45	44153.62
2006-12-20	0.63	5.27	1.22	5.86	2.97	2.26	2427.610000	10.26	51.26	51.34	14260.21	33913.09	44289.72
2006-12-21	0.63	5.22	1.22	5.82	2.99	2.26	2415.850000	10.53	51.07	51.15	14205.17	33790.38	44086.88
2006-12-22	0.62	5.29	1.21	5.89	2.93	2.24	2401.180000	11.36	50.83	50.92	14136.87	33621.80	43936.09
2006-12-25	.	.	.	.	.	.	.	.	.	.	.	.	.
2006-12-26	0.62	5.27	1.21	5.87	2.93	2.23	2413.510000	11.26	51.07	51.14	14201.44	33762.90	44257.54
2006-12-27	0.62	5.33	1.21	5.92	2.87	2.20	2431.220000	10.64	51.46	51.54	14306.90	34006.75	44736.32
2006-12-28	0.61	5.36	1.20	5.95	2.83	2.18	2425.570000	10.99	51.38	51.46	14283.99	33960.77	44599.24
2006-12-29	0.61	5.37	1.20	5.96	2.82	2.18	2415.290000	11.56	51.14	51.22	14215.82	33810.72	44266.49
2006-12-31	0.61	5.38	1.22	5.98	2.89	2.33							
2007-01-01	.	.	.	.	.	.	.	.	.	.	.	.	.
2007-01-02	0.62	5.36	1.22	5.95	2.91	2.35	.	.	.	.	.	.	.
2007-01-03	0.62	5.33	1.22	5.93	2.91	2.33	2423.160000	12.04	51.09	51.19	14200.48	33776.72	44266.15
2007-01-04	0.61	5.28	1.21	5.88	2.95	2.34	2453.430000	11.51	51.17	51.27	14222.24	33824.69	44370.26
2007-01-05	0.61	5.31	1.21	5.91	2.93	2.31	2434.250000	12.14	50.80	50.90	14118.63	33613.38	43755.17
2007-01-08	0.61	5.32	1.21	5.92	2.92	2.32	2438.200000	12.00	50.92	51.03	14149.93	33700.94	43826.93
2007-01-09	0.61	5.32	1.21	5.91	2.89	2.29	2443.830000	11.91	50.93	51.05	14153.46	33699.81	43930.14
2007-01-10	0.60	5.34	1.21	5.94	2.87	2.28	2459.330000	11.47	51.06	51.19	14186.96	33786.67	44016.29
2007-01-11	0.60	5.39	1.20	5.98	2.82	2.29	2484.850000	10.87	51.43	51.58	14290.38	34016.18	44493.85
2007-01-12	0.60	5.42	1.20	6.01	2.80	2.24	2502.820000	10.15	51.70	51.85	14365.62	34183.54	44831.40
2007-01-15	0.60	5.42	1.19	6.01	2.79	2.23	.	.	.	.	.	.	.
2007-01-16	0.60	5.40	1.19	5.99	2.78	2.22	2497.780000	10.74	51.72	51.88	14371.01	34209.37	44722.52
2007-01-17	0.60	5.44	1.18	6.02	2.72	2.20	2479.420000	10.59	51.68	51.83	14357.15	34182.90	44648.91
2007-01-18	0.60	5.41	1.18	5.99	2.73	2.16	2443.210000	10.85	51.45	51.59	14294.13	34070.86	44154.17
2007-01-19	0.60	5.44	1.18	6.01	2.70	2.16	2451.310000	10.40	51.65	51.79	14348.09	34180.73	44485.62
2007-01-22	0.60	5.43	1.18	5.99	2.69	2.15	2431.070000	10.77	51.37	51.51	14271.25	34008.01	44167.07
2007-01-23	0.59	5.46	1.17	6.03	2.65	2.15	2431.410000	10.34	51.59	51.74	14333.19	34131.91	44570.07
2007-01-24	0.60	5.46	1.16	6.02	2.63	2.12	2466.280000	9.89	52.05	52.19	14458.12	34426.92	44995.96
2007-01-25	0.59	5.51	1.15	6.07	2.57	2.07	2434.240000	11.22	51.47	51.62	14299.17	34042.88	44545.65
2007-01-26	0.59	5.52	1.15	6.08	2.59	2.08	2435.490000	11.13	51.46	51.61	14294.98	34008.14	44735.26
2007-01-29	0.59	5.53	1.15	6.09	2.58	2.07	2441.090000	11.45	51.47	51.63	14296.00	33989.24	44940.24
2007-01-30	0.59	5.51	1.15	6.08	2.62	2.09	2448.640000	10.96	51.77	51.92	14379.32	34186.02	45220.52
2007-01-31	0.61	5.48	1.17	6.04	2.72	2.08	2463.930000	10.42	52.11	52.26	14471.77	34423.17	45400.78
2007-02-01	0.60	5.49	1.16	6.04	2.66	2.08	2468.380000	10.31	52.42	52.57	14556.47	34614.76	45836.03
2007-02-02	0.60	5.48	1.16	6.03	2.67	2.11	2475.880000	10.08	52.52	52.67	14583.89	34674.17	45974.35
2007-02-05	0.60	5.46	1.15	6.01	2.67	2.12	2470.600000	10.55	52.48	52.61	14569.83	34647.22	45912.94
2007-02-06	0.60	5.42	1.15	5.97	2.67	2.08	2471.490000	10.65	52.55	52.69	14589.26	34677.95	46115.68
2007-02-07	0.60	5.39	1.15	5.94	2.65	2.09	2490.500000	10.32	52.69	52.83	14622.55	34749.97	46394.95
2007-02-08	0.60	5.39	1.14	5.93	2.65	2.07	2488.670000	10.44	52.64	52.78	14609.25	34710.28	46416.24
2007-02-09	0.60	5.44	1.14	5.98	2.59	2.03	2459.820000	11.10	52.25	52.38	14499.38	34459.85	45977.34
2007-02-12	0.60	5.45	1.14	6.00	2.59	2.02	2450.380000	11.61	52.06	52.19	14447.69	34336.32	45840.18
2007-02-13	0.60	5.46	1.14	6.01	2.58	2.03	2459.880000	10.34	52.47	52.59	14557.67	34604.57	46213.20
2007-02-14	0.60	5.39	1.14	5.93	2.62	2.03	2488.380000	10.23	52.84	52.97	14659.08	34875.43	46363.88
2007-02-15	0.60	5.36	1.13	5.90	2.59	2.04	2497.100000	10.22	52.92	53.04	14677.57	34913.73	46504.60
2007-02-16	0.60	5.35	1.13	5.88	2.57	2.01	2496.310000	10.02	52.92	53.05	14677.57	34897.35	46622.81
2007-02-19	0.60	5.35	1.13	5.88	2.57	1.98	.	.	.	.	.	.	.
2007-02-20	0.60	5.34	1.12	5.86	2.57	1.98	2513.040000	10.24	53.12	53.28	14734.23	35006.85	47024.14
2007-02-21	0.60	5.35	1.12	5.87	2.53	1.98	2518.420000	10.20	53.08	53.24	14723.00	34966.36	47127.14
2007-02-22	0.60	5.39	1.12	5.91	2.49	1.93	2524.940000	10.18	53.07	53.22	14715.79	34944.35	47198.23
2007-02-23	0.60	5.34	1.12	5.86	2.55	1.98	2515.100000	10.58	52.90	53.05	14667.34	34827.46	47083.25
2007-02-26	0.60	5.29	1.12	5.81	2.58	2.00	2504.520000	11.15	52.82	52.96	14644.24	34788.16	46921.04
2007-02-27	0.62	5.18	1.15	5.72	2.79	2.08	2407.860000	18.31	51.02	51.17	14144.88	33605.77	45323.52
2007-02-28	0.64	5.23	1.16	5.76	2.82	2.22	2416.150000	15.42	51.29	51.42	14213.88	33794.56	45409.02
2007-03-01	0.63	5.23	1.16	5.77	2.83	2.21	2404.210000	15.82	51.15	51.30	14177.23	33710.08	45308.12
2007-03-02	0.64	5.19	1.17	5.73	2.91	2.24	2368.000000	18.61	50.52	50.66	14000.78	33317.56	44506.22
2007-03-05	0.65	5.21	1.19	5.76	2.99	2.36	2340.680000	19.63	49.94	50.08	13840.98	32979.11	43658.01
2007-03-06	0.65	5.22	1.19	5.77	2.94	2.41	2385.140000	15.96	50.76	50.90	14067.03	33495.34	44574.50
2007-03-07	0.65	5.20	1.19	5.75	2.91	2.39	2374.640000	15.24	50.66	50.80	14036.83	33429.17	44508.57
2007-03-08	0.66	5.21	1.18	5.74	2.85	2.33	2387.730000	14.29	51.03	51.16	14137.21	33673.08	44822.34
2007-03-09	0.65	5.30	1.17	5.82	2.75	2.29	2387.550000	14.09	51.09	51.23	14154.80	33700.68	45008.00
2007-03-12	0.65	5.26	1.18	5.79	2.80	2.30	2402.290000	13.99	51.25	51.39	14196.82	33794.29	45205.85
2007-03-13	0.67	5.20	1.20	5.74	2.92	2.34	2350.570000	18.13	50.22	50.36	13907.89	33123.84	44212.65
2007-03-14	0.67	5.22	1.20	5.77	2.94	2.40	2371.740000	17.27	50.52	50.65	13992.14	33328.93	44494.60
2007-03-15	0.67	5.24	1.20	5.79	2.88	2.36	2378.700000	16.43	50.76	50.89	14056.59	33463.30	44876.49
2007-03-16	0.68	5.26	1.20	5.80	2.88	2.38	2372.660000	16.79	50.55	50.68	13998.65	33331.98	44629.99
2007-03-19	0.68	5.29	1.20	5.82	2.85	2.33	2394.410000	14.59	51.11	51.24	14152.56	33703.66	45094.56
2007-03-20	0.69	5.27	1.20	5.80	2.88	2.36	2408.210000	13.27	51.44	51.58	14245.49	33920.41	45444.64
2007-03-21	0.69	5.23	1.21	5.77	2.91	2.32	2455.920000	12.19	52.30	52.43	14481.49	34490.79	46157.69
2007-03-22	0.68	5.29	1.20	5.83	2.81	2.30	2451.740000	12.93	52.30	52.44	14483.47	34485.44	46233.00
2007-03-23	0.68	5.31	1.20	5.86	2.79	2.26	2448.930000	12.95	52.37	52.50	14500.74	34519.82	46351.74
2007-03-26	0.68	5.28	1.20	5.83	2.82	2.24	2455.630000	13.16	52.40	52.52	14508.74	34545.08	46310.09
2007-03-27	0.68	5.30	1.20	5.85	2.81	2.22	2437.430000	13.48	52.08	52.20	14420.18	34337.53	45993.21
2007-03-28	0.68	5.30	1.21	5.86	2.84	2.22	2417.100000	14.98	51.71	51.84	14314.84	34081.96	45779.98
2007-03-29	0.68	5.32	1.21	5.87	2.82	2.19	2417.880000	15.14	51.88	52.00	14360.64	34200.95	45861.60
2007-03-30	0.68	5.33	1.20	5.89	2.80	2.18	2421.640000	14.64	51.85	51.98	14354.03	34170.89	45952.67
2007-03-31	0.69	5.34	1.22	5.91	2.85	2.18							
2007-04-02	0.69	5.33	1.22	5.89	2.86	2.17	2422.260000	14.53	52.00	52.12	14394.26	34264.85	46110.38
2007-04-03	0.69	5.36	1.22	5.92	2.83	2.15	2450.330000	13.46	52.48	52.61	14525.08	34585.08	46519.08
2007-04-04	0.69	5.34	1.23	5.91	2.87	2.17	2458.690000	13.24	52.53	52.66	14539.50	34626.22	46510.58
2007-04-05	0.69	5.36	1.23	5.93	2.84	2.16	2471.340000	13.23	52.71	52.84	14584.96	34742.71	46668.77
2007-04-06	.	.	.	.	.	.	.	.	.	.	.	.	.
2007-04-09	0.68	5.44	1.22	6.00	2.76	2.15	2469.180000	13.14	52.74	52.87	14593.18	34768.16	46640.28
2007-04-10	0.68	5.41	1.21	5.97	2.78	2.11	2477.610000	12.68	52.88	53.00	14632.64	34860.68	46792.07
2007-04-11	0.68	5.43	1.21	5.98	2.75	2.10	2459.310000	13.49	52.55	52.67	14538.44	34637.54	46507.90
2007-04-12	0.68	5.43	1.21	5.98	2.75	2.07	2480.320000	12.71	52.88	53.00	14628.81	34847.92	46849.91
2007-04-13	0.68	5.46	1.20	6.00	2.71	2.03	2491.940000	12.20	53.07	53.19	14683.36	34970.06	47078.48
2007-04-16	0.68	5.44	1.20	5.97	2.70	2.03	2518.330000	11.98	53.64	53.75	14838.65	35330.33	47671.03
2007-04-17	0.68	5.38	1.20	5.92	2.72	2.04	2516.950000	12.14	53.71	53.82	14858.68	35396.48	47594.44
2007-04-18	0.68	5.34	1.20	5.89	2.73	2.03	2510.500000	12.42	53.71	53.82	14858.43	35415.12	47437.97
2007-04-19	0.68	5.35	1.20	5.90	2.71	2.01	2505.350000	12.54	53.60	53.70	14827.03	35361.27	47168.45
2007-04-20	0.67	5.35	1.20	5.90	2.68	1.98	2526.390000	12.07	54.08	54.18	14960.72	35677.32	47629.57
2007-04-23	0.68	5.33	1.20	5.88	2.68	1.98	2523.670000	13.04	53.99	54.09	14935.83	35605.76	47666.91
2007-04-24	0.68	5.30	1.20	5.85	2.70	2.01	2524.540000	13.12	53.96	54.05	14927.78	35591.35	47599.93
2007-04-25	0.68	5.33	1.20	5.87	2.67	1.99	2547.890000	13.21	54.47	54.55	15067.75	35941.32	47960.34
2007-04-26	0.68	5.37	1.20	5.91	2.63	1.96	2554.460000	12.79	54.47	54.55	15064.86	35925.83	48083.71
2007-04-27	0.68	5.38	1.20	5.92	2.63	1.97	2557.210000	12.45	54.42	54.50	15051.89	35909.96	47927.26
2007-04-30	0.69	5.31	1.20	5.86	2.74	2.05	2525.090000	14.22	53.93	53.99	14914.86	35617.15	47178.55
2007-05-01	0.69	5.33	1.20	5.87	2.74	2.05	2531.530000	13.51	54.05	54.10	14949.25	35703.05	47286.52
2007-05-02	0.69	5.34	1.20	5.88	2.72	2.00	2557.840000	13.08	54.48	54.54	15066.45	35955.15	47945.48
2007-05-03	0.68	5.37	1.20	5.90	2.67	1.99	2565.460000	13.09	54.70	54.75	15123.40	36118.79	47986.47
2007-05-04	0.68	5.34	1.20	5.87	2.70	1.99	2572.150000	12.91	54.84	54.88	15160.25	36199.19	48189.15
2007-05-07	0.69	5.34	1.19	5.87	2.69	1.97	2570.950000	13.15	54.95	54.99	15190.51	36285.80	48172.56
2007-05-08	0.68	5.34	1.19	5.86	2.69	2.01	2571.750000	13.21	54.89	54.92	15172.88	36244.22	48159.38
2007-05-09	0.68	5.38	1.19	5.90	2.64	2.00	2576.340000	12.88	55.11	55.14	15230.32	36382.43	48436.03
2007-05-10	0.68	5.36	1.19	5.88	2.65	1.98	2533.740000	13.60	54.34	54.37	15015.70	35884.16	47685.08
2007-05-11	0.68	5.38	1.19	5.90	2.63	1.99	2562.220000	12.95	54.88	54.91	15164.43	36237.07	48229.69
2007-05-14	0.68	5.40	1.18	5.91	2.61	1.93	2546.440000	13.96	54.74	54.76	15123.43	36162.36	47926.38
2007-05-15	0.68	5.41	1.17	5.93	2.57	1.89	2525.290000	14.01	54.60	54.61	15084.99	36104.02	47561.76
2007-05-16	0.68	5.41	1.17	5.92	2.58	1.89	2547.420000	13.50	55.05	55.04	15203.13	36410.82	47839.34
2007-05-17	0.68	5.45	1.17	5.97	2.55	1.88	2539.380000	13.51	54.99	54.99	15186.72	36385.08	47687.67
2007-05-18	0.68	5.50	1.17	6.01	2.51	1.89	2558.450000	12.76	55.35	55.34	15287.41	36617.85	48082.08
2007-05-21	0.68	5.49	1.17	6.00	2.50	1.85	2578.790000	13.30	55.53	55.52	15337.10	36696.69	48584.20
2007-05-22	0.68	5.53	1.16	6.03	2.46	1.82	2588.020000	13.06	55.57	55.59	15347.81	36691.26	48874.68
2007-05-23	0.68	5.54	1.16	6.06	2.44	1.80	2577.050000	13.24	55.49	55.50	15323.53	36644.23	48700.35
2007-05-24	0.68	5.54	1.16	6.05	2.45	1.83	2537.920000	14.08	54.89	54.90	15156.53	36271.77	47950.80
2007-05-25	0.67	5.55	1.16	6.06	2.45	1.80	2557.190000	13.34	55.20	55.22	15243.28	36471.28	48301.50
2007-05-28	.	.	.	.	.	.	.	.	.	.	.	.	.
2007-05-29	0.68	5.58	1.16	6.08	2.42	1.79	2572.060000	13.53	55.36	55.39	15286.38	36550.81	48678.17
2007-05-30	0.68	5.58	1.17	6.09	2.44	1.78	2592.590000	12.83	55.84	55.86	15411.86	36866.80	49085.63
2007-05-31	0.68	5.60	1.20	6.13	2.46	1.87	2604.520000	13.05	55.90	55.94	15429.51	36890.00	49301.42
2007-06-01	0.69	5.66	1.19	6.19	2.41	1.83	2613.920000	12.78	56.14	56.20	15494.60	37030.64	49653.17
2007-06-04	0.68	5.64	1.19	6.16	2.44	1.84	2618.290000	13.29	56.26	56.33	15529.01	37109.11	49810.41
2007-06-05	0.68	5.68	1.19	6.21	2.41	1.82	2611.230000	13.63	55.96	56.02	15443.42	36911.46	49472.68
2007-06-06	0.68	5.66	1.20	6.20	2.48	1.87	2587.180000	14.87	55.45	55.52	15300.98	36583.48	48960.60
2007-06-07	0.69	5.78	1.21	6.32	2.48	1.88	2541.380000	17.06	54.46	54.54	15027.22	35935.88	48005.34
2007-06-08	0.70	5.79	1.22	6.34	2.51	1.92	2573.540000	14.84	55.06	55.13	15192.57	36335.68	48526.10
2007-06-11	0.70	5.80	1.22	6.36	2.50	1.94	2572.150000	14.71	55.11	55.18	15204.51	36377.24	48455.73
2007-06-12	0.70	5.89	1.22	6.45	2.49	1.92	2549.770000	16.67	54.52	54.60	15043.87	36002.25	47870.19
2007-06-13	0.70	5.86	1.22	6.42	2.53	1.97	2582.310000	14.73	55.32	55.38	15259.06	36539.18	48477.07
2007-06-14	0.69	5.87	1.21	6.43	2.49	1.96	2599.410000	13.64	55.60	55.65	15335.68	36718.60	48779.27
2007-06-15	0.69	5.83	1.21	6.38	2.51	1.95	2626.710000	13.94	55.99	56.05	15443.70	36957.60	49297.21
2007-06-18	0.69	5.80	1.21	6.35	2.52	1.93	2626.600000	13.42	55.92	55.99	15424.16	36910.97	49220.51
2007-06-19	0.69	5.74	1.21	6.30	2.60	1.97	2626.760000	12.85	56.02	56.08	15451.28	36973.48	49319.30
2007-06-20	0.69	5.77	1.21	6.34	2.59	1.94	2599.960000	14.67	55.28	55.36	15248.61	36480.23	48733.61
2007-06-21	0.69	5.80	1.22	6.37	2.66	1.99	2616.960000	14.21	55.62	55.68	15336.93	36710.32	48951.13
2007-06-22	0.70	5.78	1.23	6.35	2.69	1.99	2588.960000	15.75	54.97	55.05	15159.09	36258.50	48595.77
2007-06-25	0.71	5.72	1.24	6.30	2.80	2.04	2577.080000	16.65	54.74	54.82	15094.38	36123.25	48221.16
2007-06-26	0.71	5.75	1.24	6.33	2.79	2.09	2574.160000	18.89	54.55	54.64	15043.07	36001.73	48039.75
2007-06-27	0.71	5.72	1.25	6.30	2.88	2.18	2605.350000	15.53	55.09	55.17	15187.13	36336.72	48676.40
2007-06-28	0.71	5.78	1.25	6.36	2.83	2.17	2608.370000	15.54	55.09	55.18	15187.52	36329.97	48755.94
2007-06-29	0.71	5.70	1.26	6.26	2.89	2.19	2603.230000	16.23	55.00	55.09	15163.10	36281.91	48582.56
2007-06-30	0.72	5.71	1.27	6.29	2.98	2.26							
2007-07-02	0.73	5.68	1.27	6.26	3.03	2.37	2632.300000	15.40	55.61	55.70	15331.78	36679.37	49207.67
2007-07-03	0.73	5.73	1.27	6.30	2.99	2.33	2644.950000	14.92	55.82	55.90	15384.78	36814.88	49375.35
2007-07-04	0.73	5.73	1.27	6.30	2.99	2.30	.	.	.	.	.	.	.
2007-07-05	0.73	5.82	1.27	6.39	2.92	2.25	2656.650000	15.48	55.87	55.97	15400.02	36842.79	49506.18
2007-07-06	0.73	5.86	1.26	6.43	2.90	2.24	2666.510000	14.72	56.09	56.19	15456.07	36986.67	49691.61
2007-07-09	0.72	5.82	1.26	6.40	2.93	2.26	2670.020000	15.16	56.14	56.25	15471.17	37017.54	49790.49
2007-07-10	0.74	5.72	1.28	6.30	3.12	2.39	2639.160000	17.57	55.35	55.45	15251.64	36503.05	48970.16
2007-07-11	0.75	5.76	1.29	6.34	3.16	2.46	2651.790000	16.64	55.64	55.75	15331.39	36711.48	49129.06
2007-07-12	0.75	5.80	1.29	6.38	3.08	2.47	2701.730000	15.54	56.64	56.73	15605.92	37384.93	49913.89
2007-07-13	0.75	5.80	1.29	6.38	3.06	2.45	2707.000000	15.15	56.82	56.90	15653.83	37507.28	50026.27
2007-07-16	0.75	5.74	1.29	6.31	3.07	2.46	2697.330000	15.59	56.65	56.74	15609.34	37427.55	49657.80
2007-07-17	0.76	5.78	1.29	6.35	3.05	2.48	2712.290000	15.63	56.65	56.74	15609.42	37426.54	49665.49
2007-07-18	0.77	5.72	1.31	6.30	3.20	2.54	2699.490000	16.00	56.53	56.62	15575.12	37354.50	49510.76
2007-07-19	0.77	5.75	1.32	6.33	3.20	2.55	2720.040000	15.23	56.80	56.89	15649.02	37523.77	49820.54
2007-07-20	0.81	5.71	1.35	6.28	3.37	2.70	2687.600000	16.95	56.12	56.20	15459.49	37082.76	49086.95
2007-07-23	0.82	5.73	1.36	6.31	3.44	2.76	2690.580000	16.81	56.32	56.39	15514.97	37242.17	49052.01
2007-07-24	0.82	5.71	1.38	6.31	3.61	2.83	2639.860000	18.55	55.17	55.25	15198.09	36508.36	47805.32
2007-07-25	0.84	5.68	1.41	6.30	3.71	2.88	2648.170000	18.10	55.35	55.43	15248.41	36654.82	47771.16
2007-07-26	0.96	5.65	1.56	6.31	4.13	3.06	2599.340000	20.74	54.07	54.15	14893.91	35803.96	46650.90
2007-07-27	0.98	5.68	1.61	6.36	4.28	3.48	2562.240000	24.17	53.24	53.33	14663.63	35254.02	45941.55
2007-07-30	0.98	5.71	1.61	6.39	4.24	3.63	2583.280000	20.87	53.76	53.85	14806.47	35609.71	46324.08
2007-07-31	0.99	5.70	1.62	6.37	4.19	3.50	2546.270000	23.52	53.13	53.23	14633.47	35179.84	45846.60
2007-08-01	1.00	5.69	1.62	6.36	4.28	3.60	2553.870000	23.67	53.42	53.50	14713.02	35400.86	45922.09
2007-08-02	1.00	5.70	1.61	6.35	4.18	3.52	2575.980000	21.22	53.70	53.78	14786.62	35573.02	46292.18
2007-08-03	1.01	5.64	1.62	6.30	4.24	3.53	2511.250000	25.16	52.26	52.34	14389.19	34648.23	44763.38
2007-08-06	1.02	5.69	1.63	6.34	4.28	3.57	2547.330000	22.94	53.34	53.40	14686.50	35430.10	45222.76
2007-08-07	1.02	5.71	1.63	6.36	4.20	3.46	2561.600000	21.56	53.71	53.76	14786.87	35667.16	45581.21
2007-08-08	1.01	5.81	1.61	6.45	3.93	3.28	2612.980000	21.45	54.52	54.58	15006.42	36181.23	46470.44
2007-08-09	1.02	5.73	1.60	6.38	4.04	3.35	2556.490000	26.48	53.04	53.12	14596.11	35147.78	45590.03
2007-08-10	1.04	5.73	1.62	6.38	4.12	3.44	2544.890000	28.30	53.06	53.12	14600.58	35135.72	45844.33
2007-08-13	1.02	5.72	1.62	6.38	4.08	3.41	2542.240000	26.57	53.03	53.10	14590.18	35135.78	45646.49
